Paragraph,TitleChinese,TitleEnglish,ChineseText,EnglishText,URL,Chapter Chinese,Chapter English,link_title,Book Chinese,Book English,Book period,earliest_date,latest_date,original_translation
0,哀歲,,旻天兮清涼，玄氣兮高朗。北風兮潦洌，草木兮蒼唐。蛜蚨兮噍噍，蝍蛆兮穰穰。歲忽忽兮惟暮，余感時兮悽愴。傷俗兮泥濁，矇蔽兮不章。寶彼兮沙礫，捐此兮夜光。椒瑛兮湟汙，枲耳兮充房。攝衣兮緩帶，操我兮墨陽。昇車兮命僕，將馳兮四荒。下堂兮見蠆，出門兮觸螽。巷有兮蚰蜓，邑多兮螳螂。睹斯兮嫉賊，心為兮切傷。俛念兮子胥，仰憐兮比干。投劍兮脫冕，龍屈兮蜿蟤。潛藏兮山澤，匍匐兮叢攢。窺見兮溪澗，流水兮沄沄。黿鼉兮欣欣，鱣枲兮延延。群行兮上下，駢羅兮列陳。自恨兮無友，特處兮甇甇。冬夜兮陶陶，雨雪兮冥冥。神光兮熲熲，鬼火兮熒熒。修德兮困控，愁不聊兮遑生。憂紆兮鬱鬱，惡所兮寫情。,"The vast heavens are cool and refreshing, the mysterious energy is high and bright.",https://ctext.org/chu-ci/ai-sui,哀歲,,chu-ci,楚辭,Chu Ci,['Warring States'],-475.0,-221,
29,手部,,持：握也。从手寺聲。,To hold: to grasp. It is derived from the hand and has a phonetic element 'si'.,https://ctext.org/shuo-wen-jie-zi/shou-bu1,手部,,shuo-wen-jie-zi,說文解字,Shuo Wen Jie Zi,['Eastern Han'],100.0,121,
61,諫上,,明日，晏子朝見，公告之如占瞢之言也。公曰：「占瞢者之言曰：『師過泰山而不用事，故泰山之神怒也。』今使人召祝史祠之。」晏子俯有間，對曰：「占瞢者不識也，此非泰山之神，是宋之先湯與伊尹也。」公疑，以為泰山神。,"Tomorrow, Yan Zi will have an audience, and the announcement is as in the words of the oracle. The Duke said: 'The oracle says: ""The army passed over Mount Tai without engaging in any affairs; thus, the god of Mount Tai is angry."" Now let someone summon the sacrificial historian to worship it.' Yan Zi, having a moment to respond, said: 'The oracle does not understand; this is not the god of Mount Tai, but the former Emperor Tang of Song and Yi Yin.' The Duke doubted and thought it was the god of Mount Tai.",https://ctext.org/yanzi-chun-qiu/jian-shang,諫上,,yanzi-chun-qiu,晏子春秋,Yanzi Chun Qiu,['Warring States'],-475.0,-221,
6,河渠書,,是時鄭當時為大農，言曰：「異時關東漕粟從渭中上，度六月而罷，而漕水道九百餘里，時有難處。引渭穿渠起長安，并南山下，至河三百餘里，徑，易漕，度可令三月罷；而渠下民田萬餘頃，又可得以溉田：此損漕省卒，而益肥關中之地，得穀。」天子以為然，令齊人水工徐伯表，悉發卒數萬人穿漕渠，三歲而通。通，以漕，大便利。其後漕稍多，而渠下之民頗得以溉田矣。,"At that time, Zheng was the Grand Minister of Agriculture, and he said: 'In different times, grain from the east of the river was transported from within the Wei River, and after June it ceased; however, the waterway for transport spans over nine hundred li, facing difficulties. If we lead the Wei River to dig a canal starting from Chang'an, going down south of the mountain to the river over three hundred li, the route becomes easier for transport, allowing us to cease operations in three months; additionally, there are more than ten thousand acres of arable land below the canal that can also be irrigated: this would reduce transport costs and also enrich the land of Guanzhong, yielding grains.' The Son of Heaven agreed and ordered the water engineer Xu Bobiao from Qi to assemble tens of thousands of soldiers to dig the transport canal, which took three years to complete. Once completed, it greatly facilitated transport. Afterwards, the transport increased somewhat, and the people below the canal were able to irrigate their fields.",https://ctext.org/shiji/he-qu-shu,河渠書,,shiji,史記,Shiji,['Western Han'],-109.0,-91,
112,孝桓帝紀,,秋七月己巳，雲陽地裂。,"In the autumn of the seventh month in the year of Jisi, the earth split in Yunyang.",https://ctext.org/hou-han-shu/xiao-huan-di-ji,孝桓帝紀,,hou-han-shu,後漢書,Hou Han Shu,['Northern and Southern'],420.0,445,
104,手部,,抉：挑也。从手夬聲。,Pick: to choose. From the hand and the sound of 'guai'.,https://ctext.org/shuo-wen-jie-zi/shou-bu1,手部,,shuo-wen-jie-zi,說文解字,Shuo Wen Jie Zi,['Eastern Han'],100.0,121,
5,昭公,,晉荀吳帥師敗狄于大鹵。,"In the Jin dynasty, Xun Wu led the troops and defeated the Di at Da Lu.",https://ctext.org/chun-qiu-zuo-zhuan/zhao-gong,昭公,,chun-qiu-zuo-zhuan,春秋左傳,Chun Qiu Zuo Zhuan,['Warring States'],-468.0,-300,
4,桓公九年,,九年，春，紀季姜歸于京師。凡諸侯之女行，唯王后書。,"In the ninth year, in spring, Princess Ji Jiang returned to the capital. Among all the daughters of the feudal lords, only the queen's letter was sent.",https://ctext.org/chun-qiu-zuo-zhuan/huan-gong-jiu-nian,桓公九年,,chun-qiu-zuo-zhuan,春秋左傳,Chun Qiu Zuo Zhuan,['Warring States'],-468.0,-300,
21,雜事一,,景公謂晏子曰：「晉大國也，使人來，將觀吾政也。今子怒大國之使者，將奈何？」晏子曰：「夫范昭之為人，非陋而不識禮也，且欲試吾君臣，故絕之也。」景公謂太師曰：「子何不為客調成周之樂乎？」太師對曰：「夫成周之樂，天子之樂也，若調之，必人主舞之。今范昭人臣也，而欲舞天子之樂，臣故不為也。」范昭歸以告平公曰：「齊未可伐也。臣欲試其君，而晏子識之；臣欲犯其禮，而太師知之。」仲尼聞之曰：「夫不出於樽俎之間，而知千里之外。」其晏子之謂也。可謂折衝矣，而太師其與焉。,"Duke Jing said to Yan Zi, ""Jin is a great state and has sent an envoy to observe our governance. Now you are angry with the envoy of the great state; what will you do?"" Yan Zi replied, ""As for Fan Zhao, he is not crude nor ignorant of rites; he wishes to test our lord and minister, hence he has dismissed him."" Duke Jing said to the Grand Minister, ""Why do you not arrange the music of Cheng Zhou for the guest?"" The Grand Minister replied, ""The music of Cheng Zhou belongs to the Son of Heaven; if I were to arrange it, the lord would certainly need to dance to it. But Fan Zhao is a minister; to desire to dance to the music of the Son of Heaven is why I do not arrange it."" Fan Zhao returned and reported to Duke Ping, saying, ""Qi cannot be attacked yet. I wanted to test their lord, and Yan Zi recognized this; I wanted to offend their rites, and the Grand Minister was aware of it."" Confucius heard this and said, ""He does not step out from between the wine vessel and the meat platter, yet knows what happens a thousand miles away."" This refers to Yan Zi. He may be said to have skill in diplomacy, and the Grand Minister contributes to this.",https://ctext.org/xin-xu/za-shi-yi,雜事一,,xin-xu,新序,Xin Xu,['Western Han'],-206.0,9,
6,寒溫,,案前世用刑者，蚩尤、亡秦甚矣。蚩尤之民，湎湎紛紛；亡秦之路，赤衣比肩，當時天下未必常寒也。帝都之市，屠殺牛羊，日以百數。刑人殺牲，皆有賊心，帝都之市，氣不能寒。,"In the past, those who used punishment were Chiyou and the fall of Qin, which were indeed severe. The people of Chiyou were chaotic and disorderly; the downfall of Qin saw red-clad soldiers shoulder to shoulder, and at that time, the world was not necessarily always cold. In the capital city, cattle and sheep were slaughtered, numbering in the hundreds daily. Those who punished others and killed livestock all had thieving hearts, and in the capital city, the atmosphere could not feel cold.",https://ctext.org/lunheng/han-wen,寒溫,,lunheng,論衡,Lunheng,['Eastern Han'],80.0,80,
22,越王勾踐五年,,大夫計研曰：「候天察地，紀歷陰陽，觀變參災，分別妖祥，日月含色，五精錯行，福見知吉，妖出知凶：臣之事也。」,"The minister of planning and research said: 'Observe the heavens and investigate the earth, record the cycles of yin and yang, observe changes and disasters, distinguish between omens of good and evil, the sun and moon reveal colors, the five energies move in disarray, fortune is known through auspicious signs, and calamity is understood through ominous signs: this is my duty.'",https://ctext.org/wu-yue-chun-qiu/yue-wang-gou-jian-wu-nian,越王勾踐五年,,wu-yue-chun-qiu,吳越春秋,Wu Yue Chun Qiu,['Eastern Han'],1950.0,2000,
0,孝靈帝紀,,孝靈皇帝諱宏，肅宗玄孫也。曾祖河閒孝王開，祖淑，父萇。世封解瀆亭侯，帝襲侯爵。母董夫人。桓帝崩，無子，皇太后與父城門校尉竇武定策禁中，使守光祿大夫劉儵持節，將左右羽林至河閒奉迎。,"Emperor Xiaoling, personal name Hong, was the great-grandson of Emperor Suzong. His great-grandfather was the Liu Wang of Hexian, his grandfather was Shu, and his father was Chang. The family was granted the title of Marquis of Jietu and the emperor inherited the marquessate. His mother was Lady Dong. After the death of Emperor Huan, who had no children, the Empress Dowager and his father, the city gate captain Dou Wu, devised a plan to secure the court and sent the Grand Imperial Secretary Liu Shu to carry a decree, bringing the Imperial Guard to Hexian to welcome him.",https://ctext.org/hou-han-shu/xiao-ling-di-ji,孝靈帝紀,,hou-han-shu,後漢書,Hou Han Shu,['Northern and Southern'],420.0,445,
1,逃,,初一，逃水之夷，滅其創迹。測曰，「逃水之夷」、跡不創也。,"On the first day, the escape from flood waters, extinguishing its traces. The measurement states, 'The escape from flood waters', and the traces are not created.",https://ctext.org/taixuanjing/tao,逃,,taixuanjing,太玄經,Tai Xuan Jing,['Eastern Han'],-33.0,-33,
13,蔡邕列傳下,,臣伏讀聖旨，雖周成遇風，訊諸執事，宣王遭旱，密勿祗畏，無以或加。臣聞天降災異，緣象而至。辟歷數發，殆刑誅繁多之所生也。風者天之號令，所以教人也。夫昭事上帝，則自懷多福；宗廟致敬，則鬼神以著。國之大事，實先祀典，天子聖躬所當恭事。臣自在宰府，及備朱衣，迎氣五郊，而車駕稀出，四時至敬，屢委有司，雖有解除，猶為疏廢。故皇天不悅，顯此諸異。鴻範傳曰：「政悖德隱，厥風發屋折木。」坤為地道，易稱安貞。陰氣憤盛，則當靜反動，法為下叛。夫權不在上，則雹傷物；政有苛暴，則虎狼食人；貪利傷民，則蝗蟲損稼。去六月二十八日，太白與月相迫，兵事惡之。鮮卑犯塞，所從來遠，今之出師，未見其利。上違天文，下逆人事。誠當博覽眾議，從其安者。臣不勝憤滿，謹條宜所施行七事表左：,"I humbly read the holy edict. Although Zhou Cheng encountered unfavorable winds and consulted those in charge, King Xuan faced drought. We must not be overly fearful; do not add to the burdens. I have heard that when heaven sends calamities and anomalies, they arise from signs. Disturbances in nature mostly arise from excessive punishments and transgressions. The wind is heaven's command, thus it teaches humans. When one honors the Supreme Deity, there are naturally many blessings; when the ancestral temple receives respect, the spirits manifest. The major affairs of the state truly begin with sacrificial rites, which the Son of Heaven must dutifully attend. I, residing in the governing office, prepare ceremonial robes and welcome the auspicious winds from the five suburbs, while the imperial vehicle seldom ventures forth, and in all seasons, reverence is often deferred to officials. Despite occasional alleviation, neglect remains a persistent issue. Hence, the Heavenly Sovereign is displeased, manifesting these various anomalies. The Hongfan states: 'When governance is twisted and virtue hidden, the winds arise, causing buildings to collapse and trees to fall.' Kun represents the way of the earth, and is known for stability and integrity. When yin energy is rampant, it should naturally quiet down to restore balance; otherwise, it can lead to rebellion against the law. When authority does not reside above, hail injures crops; when governance is harsh and tyrannical, tigers and wolves consume people; when greed for profit damages the people, locusts ruin the harvest. On the twenty-eighth of June, Venus closely approached the moon, which is ominous for military endeavors. The Xianbei breached the border, having come from afar; today's military expedition has yet to see its benefits. The upper realm deviates from heavenly signs, and the lower realm counters human affairs. Truly, it is necessary to broadly consider public opinion and follow the path of ease. I am filled with immense resentment and cautiously outline the seven matters that should be implemented on this left-hand table:",https://ctext.org/hou-han-shu/cai-yong-lie-zhuan-xia,蔡邕列傳下,,hou-han-shu,後漢書,Hou Han Shu,['Northern and Southern'],420.0,445,
