Paragraph,TitleChinese,ChineseText,Chapter Chinese,Book Chinese,Book period,earliest_date,latest_date,name,identity,ChapterYear
9,閔公二年,夏，吉禘于莊公，速也。,閔公二年,春秋左傳,['Warring States'],-468.0,-300,['庄公'],['鲁国的前任君主'],-660.0
9,定公十五年,八月，庚辰，朔，日有食之。,定公十五年,春秋左傳,['Warring States'],-468.0,-300,[],[],-495.0
1,僖公二十四年,夏，狄伐鄭。,僖公二十四年,春秋左傳,['Warring States'],-468.0,-300,[],[],-636.0
2,哀公九年,夏，楚人伐陳。,哀公九年,春秋左傳,['Warring States'],-468.0,-300,[],[],-486.0
16,昭公元年,秦后子有寵於桓，如二君於景。其母曰：『弗去，懼選。』癸卯，鍼適晉，其車千乘，書曰，秦伯之弟鍼出奔晉，罪秦伯也，后子享晉侯，造舟于河，十里舍車，自雍及絳，歸取酬幣，終事八反，司馬侯問焉，曰，子之車盡於此而已乎，對曰，此之謂多矣，若能少此，吾何以得見，女叔齊以告公，且曰，秦公子必歸，臣聞君子能知其過，必有令圖，令圖，天所贊也，后子見趙孟，趙孟曰，吾子其曷歸，對曰，鍼懼選於寡君，是以在此，將待嗣君，趙孟曰，秦君何如，對曰，無道，趙孟曰，亡乎，對曰，何為，一世無道，國未艾也，國於天地，有與立焉，不數世淫，弗能斃也，趙孟曰，天乎，對曰，有焉，趙孟曰，其幾何，對曰，鍼聞之，國無道而年穀和熟，天贊之也，鮮不五稔，趙孟視蔭曰，朝夕不相及，誰能待五，后子出而告人曰，趙孟將死矣，主民，翫歲而愒日，其與幾何。,昭公元年,春秋左傳,['Warring States'],-468.0,-300,"['公子鍼', '桓', '景公', '鍼的母亲', '秦伯', '晋侯', '司马侯', '女叔齐', '赵孟', '后子']","['公子鍼是秦国的公子', '桓是宠爱公子鍼的人', '景公是被两个君主对待的人', '鍼的母亲是公子鍼的母亲', '秦伯是秦国的君主，公子鍼的兄弟', '晋侯是晋国的君主，接待公子鍼的人', '司马侯是询问公子鍼车队情况的人', '女叔齐是告知国君公子鍼情况的人', '赵孟是与公子鍼对话的人', '后子是赵孟的随从或下属']",-541.0
1,襄公十年,夏，五月，甲午，遂滅偪陽，公至自會。,襄公十年,春秋左傳,['Warring States'],-468.0,-300,[],[],-563.0
6,莊公三十年,齊人伐山戎。,莊公三十年,春秋左傳,['Warring States'],-468.0,-300,[],[],-664.0
6,昭公七年,冬，十有一月，癸未，季孫宿卒。,昭公七年,春秋左傳,['Warring States'],-468.0,-300,['季孙宿'],['去世者'],-535.0
11,桓公十二年,楚伐絞，軍其南門，莫敖屈瑕曰，絞小而輕，輕則寡謀，謀無扞采樵者以誘之，從之，絞人獲三十人，明日，絞人爭出，驅楚役徒於山中，楚人坐其北門，而覆諸山下，大敗之，為城下之盟而還，伐絞之役，楚師分涉於彭，羅人欲伐之，使伯嘉諜之，三巡數之。,桓公十二年,春秋左傳,['Warring States'],-468.0,-300,"['莫敖屈瑕', '伯嘉']","['莫敖屈瑕是楚国的将领', '伯嘉是罗国的探子']",-700.0
9,桓公三年,夏，齊侯，衛侯，胥命于蒲，不盟也。,桓公三年,春秋左傳,['Warring States'],-468.0,-300,"['齐侯', '卫侯']","['齐侯是齐国的君主', '卫侯是卫国的君主']",-709.0
15,襄公十五年,十二月，鄭人奪堵狗之妻，而歸諸范氏。,襄公十五年,春秋左傳,['Warring States'],-468.0,-300,"['堵狗', '范氏']","['堵狗的妻子被郑国的人抢走', '堵狗的妻子被归于范氏家族']",-558.0
8,昭公十七年,秋，郯子來朝，公與之宴，昭子問焉，曰，少皞氏鳥名官，何故也，郯子曰，吾祖也，我知之，昔者黃帝氏以雲紀，故為雲師而雲名，炎帝氏以火紀，故為火師而火名，共工氏以水紀，故為水師而水名，大皞氏以龍紀，故為龍師而龍名，我高祖少皞，摯之立也，鳳鳥適至，故紀於鳥，為鳥師而鳥名，鳳鳥氏歷正也，玄鳥氏司分者也，伯趙氏司至者也，青鳥氏司啟者也，丹鳥氏司閉者也，祝鳩氏司徒也，鴡鳩氏司馬也，鳲鳩氏司空也，爽鳩氏司寇也，鶻鳩氏司事也，五鳩，鳩民者也，五雉為五工正，利器用，正度量，夷民者也，九扈為九農正，扈民無淫者也，自顓頊以來，不能紀遠，乃紀於近，為民師而命以民事，則不能故也，仲尼聞之，見於郯子而學之，既而告人曰，吾聞之，天子失官，學在四夷，猶信。,昭公十七年,春秋左傳,['Warring States'],-468.0,-300,"['郯国君主', '鲁国国君', '昭子', '郯君', '少皞氏', '黄帝', '炎帝', '共工氏', '大皞氏', '少皞', '帝颛顼', '孔子']","['郯国君主是郯国的君主', '鲁国国君是鲁国的国君', '昭子是鲁国的官员', '郯君是郯国的君主', '少皞氏是郯君的高祖', '黄帝是以云命名官职的帝王', '炎帝是以火命名官职的帝王', '共工氏是以水命名官职的帝王', '大皞氏是以龙命名官职的帝王', '少皞是以鸟命名官职的帝王', '帝颛顼是无法记录远古之事的帝王', '孔子是向郯君请教的人']",-525.0
12,昭公七年,楚子享公于新臺，使長鬣者相，好以大屈，既而悔之，薳啟彊聞之，見公，公語之，拜賀，公曰，何賀，對曰，齊與晉越，欲此久矣，寡君無適與也，而傳諸君，君其備禦三鄰，慎守寶矣，敢不賀乎，公懼，乃反之。,昭公七年,春秋左傳,['Warring States'],-468.0,-300,"['楚国的君主', '薳启强']","['楚国的君主是楚国的统治者', '薳启强是楚国的臣子']",-535.0
8,昭公八年,葬陳哀公。,昭公八年,春秋左傳,['Warring States'],-468.0,-300,['陈哀公'],['陈哀公是被安葬的人'],-534.0
2,宣公六年,秋，八月，螽。,宣公六年,春秋左傳,['Warring States'],-468.0,-300,[],[],-603.0
10,哀公六年,吳伐陳，復脩舊怨也，楚子曰，吾先君與陳有盟，不可以不救，乃救陳，師于城父。,哀公六年,春秋左傳,['Warring States'],-468.0,-300,['楚王'],['楚王是楚国的君主'],-489.0
3,莊公十四年,冬，單伯會齊侯，宋公，衛侯，鄭伯，于鄄。,莊公十四年,春秋左傳,['Warring States'],-468.0,-300,"['单伯', '齐侯', '宋公', '卫侯', '郑伯']","['单伯是与齐侯、宋公、卫侯和郑伯会见的人', '齐侯是与单伯、宋公、卫侯和郑伯会见的人', '宋公是与单伯、齐侯、卫侯和郑伯会见的人', '卫侯是与单伯、齐侯、宋公和郑伯会见的人', '郑伯是与单伯、齐侯、宋公和卫侯会见的人']",-680.0
6,襄公十二年,夏，晉士魴來聘，且拜師。,襄公十二年,春秋左傳,['Warring States'],-468.0,-300,['士鳇'],['士鳇是晋国的使者'],-561.0
21,成公十七年,齊侯使崔杼為大夫，使慶克佐之，帥師圍盧，國佐從諸侯圍鄭，以難請而歸，遂如盧師，殺慶克以穀叛，齊侯與之盟于徐關而復之，十二月，盧降，使國勝告難于晉，待命于清。,成公十七年,春秋左傳,['Warring States'],-468.0,-300,"['齐侯', '崔杼', '庆克', '国佐', '国胜']","['齐侯是齐国的君主', '崔杼是齐国的大夫', '庆克是齐国的官员，辅佐崔杼', '国佐是参与围攻郑国的诸侯', '国胜是卢国的使者']",-574.0
2,僖公二十二年,秋，八月，丁未，及邾人戰于升陘。,僖公二十二年,春秋左傳,['Warring States'],-468.0,-300,[],[],-638.0
7,定公三年,蔡昭侯為兩佩與兩裘以如楚，獻一佩一裘於昭王，昭王服之，以享蔡侯，蔡侯亦服其一，子常欲之，弗與，三年止之，唐成公如楚，有兩肅爽馬，子常欲之，弗與，亦三年止之，唐人或相與謀，請代先從者，許之，飲先從者酒，醉之，竊馬而獻之子常，子常歸唐侯，自拘於司敗，曰，君以弄馬之故，隱君身，棄國家，群臣請相，夫人以償馬，必如之，唐侯曰，寡人之過也，二三子無辱，皆賞之，蔡人聞之，固請而獻佩于子常，子常朝見蔡侯之徒，命有司曰，蔡君之久也，官不共也，明日禮不畢，將死，蔡侯歸及漢，執玉而沈曰，余所有濟漢而南者，有若大川，蔡侯如晉，以其子元，與其大夫之子為質焉，而請伐楚。,定公三年,春秋左傳,['Warring States'],-468.0,-300,"['蔡昭侯', '楚昭王', '子常', '唐成公', '蔡侯', '蔡国君主', '蔡侯的使者', '蔡侯的儿子元']","['蔡昭侯是蔡国的君主', '楚昭王是楚国的君主', '子常是楚国的官员', '唐成公是唐国的君主', '蔡侯是蔡国的君主', '蔡国君主是蔡国的君主', '蔡侯的使者是蔡侯派出的使者', '蔡侯的儿子元是蔡侯的儿子']",-507.0
12,文公八年,冬，襄仲會晉趙孟，盟于衡雍，報扈之盟也，遂會伊雒之戎，書曰，公子遂，珍之也。,文公八年,春秋左傳,['Warring States'],-468.0,-300,"['襄仲', '赵孟', '公子遂']","['襄仲是与晋国的赵孟会见并结盟的人', '赵孟是与襄仲会见并结盟的人', '公子遂是被史书提到的人，可能是与会面相关的重要人物']",-619.0
0,哀公十一年,十有一年，春，齊國書帥師伐我。,哀公十一年,春秋左傳,['Warring States'],-468.0,-300,['齐国的将领'],['齐国的将领是带兵攻打我们的人'],-484.0
7,成公九年,楚公子嬰齊帥師伐莒，庚申，莒潰，楚人入鄆。,成公九年,春秋左傳,['Warring States'],-468.0,-300,['公子嬰齊'],['楚国的公子，率领军队攻打莒国'],-582.0
0,哀公五年,五年，春，城毗。,哀公五年,春秋左傳,['Warring States'],-468.0,-300,[],[],-490.0
7,襄公三十年,鄭良霄出奔許，自許入于鄭，鄭人殺良霄。,襄公三十年,春秋左傳,['Warring States'],-468.0,-300,['良霄'],['良霄是郑国人'],-543.0
2,成公十三年,公，五月，公自京師，遂會晉侯，齊侯，宋公，衛侯，鄭伯，曹伯，邾人，滕人，伐秦。,成公十三年,春秋左傳,['Warring States'],-468.0,-300,"['鲁国国君', '晋国国君', '齐国国君', '宋国国君', '卫国国君', '郑国国君', '曹国国君', '邾国国君', '滕国国君']","['鲁国的统治者', '晋国的统治者', '齐国的统治者', '宋国的统治者', '卫国的统治者', '郑国的统治者', '曹国的统治者', '邾国的统治者', '滕国的统治者']",-578.0
8,僖公二十九年,冬，介葛盧來，以未見公，故復來朝，禮之，加燕好，介葛盧聞牛鳴，曰，是生三犧，皆用之矣，其音云，問之而信。,僖公二十九年,春秋左傳,['Warring States'],-468.0,-300,"['介葛卢', '公']","['介葛卢是来朝见的客人', '公是接待介葛卢的人']",-631.0
3,文公十五年,齊人歸公孫敖之喪。,文公十五年,春秋左傳,['Warring States'],-468.0,-300,['公孙敖'],['公孙敖是去世的人，葬礼的主角'],-612.0
11,文公六年,冬，十月，襄仲如晉，葬襄公。,文公六年,春秋左傳,['Warring States'],-468.0,-300,"['襄仲', '襄公']","['襄仲是襄公的臣子或亲属，负责为襄公举行葬礼', '襄公是去世的君主，葬礼的主角']",-621.0
24,成公十七年,閏月，乙卯，晦，欒書中行偃殺胥童，民不與郤氏，胥童道君為亂，故皆書曰，晉殺其大夫。,成公十七年,春秋左傳,['Warring States'],-468.0,-300,"['欒書', '中行偃', '胥童']","['欒書是参与杀害胥童的人', '中行偃是参与杀害胥童的人', '胥童是被欒書和中行偃杀害的人']",-574.0
3,襄公二十年,仲孫速帥師伐邾。,襄公二十年,春秋左傳,['Warring States'],-468.0,-300,['仲孙速'],['仲孙速是军队的统帅'],-553.0
7,宣公十八年,歸父還自晉，至笙，遂奔齊。,宣公十八年,春秋左傳,['Warring States'],-468.0,-300,[],[],-591.0
26,宣公十年,楚子伐鄭，晉士會救鄭，逐楚師于潁北，諸侯之師戍鄭，鄭子家卒，鄭人討幽公之亂，斲子家之棺而逐其族，改葬幽公，諡之曰靈。,宣公十年,春秋左傳,['Warring States'],-468.0,-300,"['楚国国君', '士会', '子家', '幽公']","['楚国国君是楚国的统治者', '士会是晋国的将领', '子家是郑国的官员或贵族', '幽公是郑国的前任国君']",-599.0
15,宣公八年,冬，葬敬嬴，旱無麻，始用葛茀，雨不克葬，禮也，禮，卜葬先遠日，辟不懷也。,宣公八年,春秋左傳,['Warring States'],-468.0,-300,['敬嬴'],['敬嬴是被安葬的人'],-601.0
1,定公十四年,二月，辛巳，楚公子結，陳公孫佗人，帥師滅頓，以頓子牂歸。,定公十四年,春秋左傳,['Warring States'],-468.0,-300,"['公子结', '公孙佗', '牂']","['公子结是楚国的公子', '公孙佗是陈国的公孙', '牂是顿国的国君']",-496.0
5,宣公十三年,秋，赤狄伐晉，及清，先縠召之也。,宣公十三年,春秋左傳,['Warring States'],-468.0,-300,['先縠'],['先縠是召请赤狄入侵晋国的人'],-596.0
17,襄公二十四年,秋，齊侯聞將有晉師，使陳無宇從薳啟彊如楚辭，且乞師，崔杼帥師送之，遂伐莒，侵介根，會于夷儀，將以伐齊，水不克。,襄公二十四年,春秋左傳,['Warring States'],-468.0,-300,"['齐侯', '陈无宇', '薳启彊', '崔杼']","['齐侯是齐国的君主', '陈无宇是齐侯派去楚国辞行并请求帮助出兵的人', '薳启彊是与陈无宇一起去楚国的人', '崔杼是率领军队送陈无宇出行并进攻莒国的人']",-549.0
9,文公七年,七年，春，公伐邾，間晉難也。,文公七年,春秋左傳,['Warring States'],-468.0,-300,['鲁国国君'],['鲁国国君是鲁国的统治者'],-620.0
16,宣公十年,十年，春，公如齊，齊侯以我服故，歸濟西之田。,宣公十年,春秋左傳,['Warring States'],-468.0,-300,"['鲁国公', '齐国国君']","['鲁国公是鲁国的君主', '齐国国君是齐国的君主']",-599.0
1,昭公二十四年,婼至自晉。,昭公二十四年,春秋左傳,['Warring States'],-468.0,-300,['婼'],['来自晋国'],-518.0
0,成公八年,八年，春，晉侯使韓穿來言汶陽之田，歸之于齊。,成公八年,春秋左傳,['Warring States'],-468.0,-300,"['晋侯', '韩穿']","['晋侯是派遣者', '韩穿是晋侯的使者']",-583.0
9,莊公九年,夏公伐齊，納子糾，桓公自莒先入。,莊公九年,春秋左傳,['Warring States'],-468.0,-300,"['夏侯', '子纠', '齐桓公']","['夏侯是发动讨伐齐国的人', '子纠是被夏侯帮助立为君的人', '齐桓公是从莒地抢先进入齐国的人']",-685.0
3,哀公四年,夏，蔡殺其大夫公孫姓，公孫霍。,哀公四年,春秋左傳,['Warring States'],-468.0,-300,"['蔡国国君', '公孙霍']","['蔡国国君是杀死公孙霍的人', '公孙霍是被蔡国国君杀死的高官']",-491.0
12,僖公五年,陳轅宣仲怨鄭申侯之反己於召陵，故勸之城其賜邑，曰，美城之，大名也，子孫不忘，吾助子請，乃為之請於諸侯而城之，美遂譖諸鄭伯曰，美城其賜邑，將以叛也，申侯由是得罪。,僖公五年,春秋左傳,['Warring States'],-468.0,-300,"['宣仲', '申侯']","['陈国的大夫', '郑国的官员']",-655.0
